order_id,order_date,sku_id,dc_id,ordered_quantity,fulfilled_quantity,status
ORD001698,2026-02-20,MED022,DC006,50.0,50.0,FULFILLED
ORD001699,2026-02-20,MED022,DC007,60.0,60.0,FULFILLED
ORD001700,2026-02-20,MED022,DC008,52.0,52.0,FULFILLED
ORD001701,2026-02-20,MED023,DC001,137.0,137.0,FULFILLED
ORD001702,2026-02-20,MED023,DC002,115.0,115.0,FULFILLED
ORD001703,2026-02-20,MED023,DC003,149.0,149.0,FULFILLED
ORD001704,2026-02-20,MED023,DC007,125.0,125.0,FULFILLED
ORD001705,2026-02-20,MED024,DC001,34.0,34.0,FULFILLED
ORD001706,2026-02-20,MED024,DC003,61.0,61.0,FULFILLED
ORD001707,2026-02-20,MED024,DC004,45.0,45.0,FULFILLED
ORD001708,2026-02-20,MED024,DC005,63.0,63.0,FULFILLED
ORD001709,2026-02-20,MED024,DC008,45.0,45.0,FULFILLED
ORD001710,2026-02-20,MED025,DC001,198.0,198.0,FULFILLED
ORD001711,2026-02-20,MED025,DC004,153.0,153.0,FULFILLED
ORD001712,2026-02-20,MED025,DC005,192.0,192.0,FULFILLED
ORD001713,2026-02-20,MED025,DC006,178.0,178.0,FULFILLED
ORD001714,2026-02-20,MED025,DC007,172.0,172.0,FULFILLED
ORD001715,2026-02-20,MED025,DC008,158.0,158.0,FULFILLED
ORD001716,2026-02-20,MED026,DC003,101.0,101.0,FULFILLED
ORD001717,2026-02-20,MED026,DC007,158.0,158.0,FULFILLED
ORD001718,2026-02-20,MED026,DC008,122.0,122.0,FULFILLED
ORD001719,2026-02-20,MED027,DC001,105.0,105.0,FULFILLED
ORD001720,2026-02-20,MED027,DC002,114.0,114.0,FULFILLED
ORD001721,2026-02-20,MED027,DC003,117.0,117.0,FULFILLED
ORD001722,2026-02-20,MED027,DC005,115.0,115.0,FULFILLED
ORD001723,2026-02-20,MED027,DC007,150.0,150.0,FULFILLED
ORD001724,2026-02-20,MED028,DC002,36.0,36.0,FULFILLED
ORD001725,2026-02-20,MED028,DC003,44.0,44.0,FULFILLED
ORD001726,2026-02-20,MED028,DC004,46.0,46.0,FULFILLED
ORD001727,2026-02-20,MED028,DC005,46.0,46.0,FULFILLED
ORD001728,2026-02-20,MED028,DC006,50.0,50.0,FULFILLED
ORD001729,2026-02-20,MED028,DC007,45.0,45.0,FULFILLED
ORD001730,2026-02-20,MED029,DC001,91.0,91.0,FULFILLED
ORD001731,2026-02-20,MED029,DC002,89.0,89.0,FULFILLED
ORD001732,2026-02-20,MED029,DC003,91.0,91.0,FULFILLED
ORD001733,2026-02-20,MED029,DC005,94.0,94.0,FULFILLED
ORD001734,2026-02-20,MED029,DC006,76.0,76.0,FULFILLED
ORD001735,2026-02-20,MED029,DC008,120.0,120.0,FULFILLED
ORD001736,2026-02-20,MED030,DC001,72.0,72.0,FULFILLED
ORD001737,2026-02-20,MED030,DC003,64.0,64.0,FULFILLED
ORD001738,2026-02-20,MED030,DC005,75.0,75.0,FULFILLED
ORD001739,2026-02-20,MED030,DC006,109.0,109.0,FULFILLED
ORD001740,2026-02-20,MED030,DC007,46.0,46.0,FULFILLED
ORD001741,2026-02-20,MED030,DC008,99.0,99.0,FULFILLED
ORD001742,2026-02-20,MED031,DC002,65.0,65.0,FULFILLED
ORD001743,2026-02-20,MED031,DC005,40.0,40.0,FULFILLED
ORD001744,2026-02-20,MED031,DC007,52.0,52.0,FULFILLED
ORD001745,2026-02-20,MED031,DC008,58.0,58.0,FULFILLED
ORD001746,2026-02-20,MED032,DC002,30.0,30.0,FULFILLED
ORD001747,2026-02-20,MED032,DC003,63.0,63.0,FULFILLED
ORD001748,2026-02-20,MED032,DC004,53.0,53.0,FULFILLED
ORD001749,2026-02-20,MED032,DC005,50.0,50.0,FULFILLED
ORD001750,2026-02-20,MED032,DC006,70.0,70.0,FULFILLED
ORD001751,2026-02-20,MED032,DC008,68.0,68.0,FULFILLED
ORD001752,2026-02-20,MED033,DC001,65.0,65.0,FULFILLED
ORD001753,2026-02-20,MED033,DC003,80.0,80.0,FULFILLED
ORD001754,2026-02-20,MED033,DC004,66.0,66.0,FULFILLED
ORD001755,2026-02-20,MED033,DC005,72.0,72.0,FULFILLED
ORD001756,2026-02-20,MED033,DC006,76.0,76.0,FULFILLED
ORD001757,2026-02-20,MED033,DC007,70.0,70.0,FULFILLED
ORD001758,2026-02-20,MED034,DC001,125.0,125.0,FULFILLED
ORD001759,2026-02-20,MED034,DC002,151.0,151.0,FULFILLED
ORD001760,2026-02-20,MED034,DC003,192.0,192.0,FULFILLED
ORD001761,2026-02-20,MED034,DC004,142.0,142.0,FULFILLED
ORD001762,2026-02-20,MED034,DC005,134.0,134.0,FULFILLED
ORD001763,2026-02-20,MED034,DC006,135.0,135.0,FULFILLED
ORD001764,2026-02-20,MED034,DC007,165.0,165.0,FULFILLED
ORD001765,2026-02-20,MED034,DC008,180.0,180.0,FULFILLED
ORD001766,2026-02-20,MED035,DC003,47.0,47.0,FULFILLED
ORD001767,2026-02-20,MED035,DC008,41.0,41.0,FULFILLED
ORD001768,2026-02-20,MED036,DC001,114.0,114.0,FULFILLED
ORD001769,2026-02-20,MED036,DC002,161.0,161.0,FULFILLED
ORD001770,2026-02-20,MED036,DC003,113.0,113.0,FULFILLED
ORD001771,2026-02-20,MED036,DC004,84.0,84.0,FULFILLED
ORD001772,2026-02-20,MED036,DC006,114.0,114.0,FULFILLED
ORD001773,2026-02-20,MED036,DC007,96.0,96.0,FULFILLED
ORD001774,2026-02-20,MED036,DC008,94.0,94.0,FULFILLED
ORD001775,2026-02-20,MED037,DC002,144.0,144.0,FULFILLED
ORD001776,2026-02-20,MED037,DC003,255.0,132.4499999999999,PARTIAL
ORD001777,2026-02-20,MED037,DC004,145.0,145.0,FULFILLED
ORD001778,2026-02-20,MED037,DC005,196.0,196.0,FULFILLED
ORD001779,2026-02-20,MED037,DC006,167.0,167.0,FULFILLED
ORD001780,2026-02-20,MED037,DC007,155.0,155.0,FULFILLED
ORD001781,2026-02-20,MED038,DC001,216.0,216.0,FULFILLED
ORD001782,2026-02-20,MED038,DC002,211.0,211.0,FULFILLED
ORD001783,2026-02-20,MED038,DC003,158.0,158.0,FULFILLED
ORD001784,2026-02-20,MED038,DC004,230.0,230.0,FULFILLED
ORD001785,2026-02-20,MED038,DC005,170.0,170.0,FULFILLED
ORD001786,2026-02-20,MED038,DC006,164.0,9.320000000000078,PARTIAL
ORD001787,2026-02-20,MED038,DC007,224.0,224.0,FULFILLED
ORD001788,2026-02-20,MED038,DC008,208.0,208.0,FULFILLED
ORD001789,2026-02-20,MED039,DC001,66.0,66.0,FULFILLED
ORD001790,2026-02-20,MED039,DC002,39.0,39.0,FULFILLED
ORD001791,2026-02-20,MED039,DC004,36.0,36.0,FULFILLED
ORD001792,2026-02-20,MED039,DC005,52.0,52.0,FULFILLED
ORD001793,2026-02-20,MED039,DC007,27.0,27.0,FULFILLED
ORD001794,2026-02-20,MED039,DC008,28.0,28.0,FULFILLED
ORD001795,2026-02-20,MED040,DC002,79.0,79.0,FULFILLED
ORD001796,2026-02-20,MED040,DC005,29.0,29.0,FULFILLED
ORD001797,2026-02-20,MED040,DC006,70.0,70.0,FULFILLED
ORD001798,2026-02-20,MED040,DC007,83.0,83.0,FULFILLED
ORD001799,2026-02-20,MED040,DC008,91.0,91.0,FULFILLED
ORD001800,2026-02-21,MED001,DC002,24.0,24.0,FULFILLED
ORD001801,2026-02-21,MED001,DC003,15.0,15.0,FULFILLED
ORD001802,2026-02-21,MED001,DC005,15.0,15.0,FULFILLED
ORD001803,2026-02-21,MED001,DC007,11.0,11.0,FULFILLED
ORD001804,2026-02-21,MED001,DC008,33.0,33.0,FULFILLED
ORD001805,2026-02-21,MED002,DC001,25.0,25.0,FULFILLED
ORD001806,2026-02-21,MED002,DC002,26.0,26.0,FULFILLED
ORD001807,2026-02-21,MED002,DC003,26.0,26.0,FULFILLED
ORD001808,2026-02-21,MED002,DC004,20.0,20.0,FULFILLED
ORD001809,2026-02-21,MED002,DC006,20.0,20.0,FULFILLED
ORD001810,2026-02-21,MED002,DC007,44.0,44.0,FULFILLED
ORD001811,2026-02-21,MED002,DC008,16.0,16.0,FULFILLED
ORD001812,2026-02-21,MED003,DC002,80.0,80.0,FULFILLED
ORD001813,2026-02-21,MED003,DC003,61.0,61.0,FULFILLED
ORD001814,2026-02-21,MED003,DC004,103.0,103.0,FULFILLED
ORD001815,2026-02-21,MED003,DC005,74.0,74.0,FULFILLED
ORD001816,2026-02-21,MED003,DC006,67.0,67.0,FULFILLED
ORD001817,2026-02-21,MED003,DC008,83.0,83.0,FULFILLED
ORD001818,2026-02-21,MED004,DC002,100.0,100.0,FULFILLED
ORD001819,2026-02-21,MED004,DC003,87.0,87.0,FULFILLED
ORD001820,2026-02-21,MED004,DC004,126.0,126.0,FULFILLED
ORD001821,2026-02-21,MED004,DC005,107.0,107.0,FULFILLED
ORD001822,2026-02-21,MED004,DC006,129.0,129.0,FULFILLED
ORD001823,2026-02-21,MED004,DC008,109.0,109.0,FULFILLED
ORD001824,2026-02-21,MED005,DC001,73.0,73.0,FULFILLED
ORD001825,2026-02-21,MED005,DC002,65.0,65.0,FULFILLED
ORD001826,2026-02-21,MED005,DC003,83.0,83.0,FULFILLED
ORD001827,2026-02-21,MED005,DC006,62.0,62.0,FULFILLED
ORD001828,2026-02-21,MED005,DC007,81.0,81.0,FULFILLED
ORD001829,2026-02-21,MED005,DC008,57.0,57.0,FULFILLED
ORD001830,2026-02-21,MED006,DC002,29.0,29.0,FULFILLED
ORD001831,2026-02-21,MED006,DC003,19.0,19.0,FULFILLED
ORD001832,2026-02-21,MED006,DC004,14.0,14.0,FULFILLED
ORD001833,2026-02-21,MED006,DC005,22.0,22.0,FULFILLED
ORD001834,2026-02-21,MED006,DC007,20.0,20.0,FULFILLED
ORD001835,2026-02-21,MED006,DC008,8.0,8.0,FULFILLED
ORD001836,2026-02-21,MED007,DC001,62.0,62.0,FULFILLED
ORD001837,2026-02-21,MED007,DC002,78.0,78.0,FULFILLED
ORD001838,2026-02-21,MED007,DC003,75.0,75.0,FULFILLED
ORD001839,2026-02-21,MED007,DC005,62.0,62.0,FULFILLED
ORD001840,2026-02-21,MED007,DC006,65.0,65.0,FULFILLED
ORD001841,2026-02-21,MED007,DC007,69.0,69.0,FULFILLED
ORD001842,2026-02-21,MED007,DC008,76.0,76.0,FULFILLED
ORD001843,2026-02-21,MED008,DC001,105.0,105.0,FULFILLED
ORD001844,2026-02-21,MED008,DC003,152.0,152.0,FULFILLED
ORD001845,2026-02-21,MED008,DC004,125.0,125.0,FULFILLED
ORD001846,2026-02-21,MED008,DC005,125.0,125.0,FULFILLED
ORD001847,2026-02-21,MED008,DC007,108.0,108.0,FULFILLED
ORD001848,2026-02-21,MED008,DC008,121.0,121.0,FULFILLED
ORD001849,2026-02-21,MED009,DC001,135.0,118.8499999999998,PARTIAL
ORD001850,2026-02-21,MED009,DC003,207.0,207.0,FULFILLED
ORD001851,2026-02-21,MED009,DC005,129.0,129.0,FULFILLED
ORD001852,2026-02-21,MED009,DC006,96.0,96.0,FULFILLED
ORD001853,2026-02-21,MED009,DC008,128.0,128.0,FULFILLED
ORD001854,2026-02-21,MED010,DC001,91.0,91.0,FULFILLED
ORD001855,2026-02-21,MED010,DC003,141.0,141.0,FULFILLED
ORD001856,2026-02-21,MED010,DC004,105.0,105.0,FULFILLED
ORD001857,2026-02-21,MED010,DC005,96.0,96.0,FULFILLED
ORD001858,2026-02-21,MED010,DC006,116.0,116.0,FULFILLED
ORD001859,2026-02-21,MED010,DC007,37.0,37.0,FULFILLED
ORD001860,2026-02-21,MED011,DC001,78.0,78.0,FULFILLED
ORD001861,2026-02-21,MED011,DC002,40.0,40.0,FULFILLED
ORD001862,2026-02-21,MED011,DC003,28.0,28.0,FULFILLED
ORD001863,2026-02-21,MED011,DC004,33.0,33.0,FULFILLED
ORD001864,2026-02-21,MED011,DC006,27.0,27.0,FULFILLED
ORD001865,2026-02-21,MED011,DC007,36.0,36.0,FULFILLED
ORD001866,2026-02-21,MED011,DC008,21.0,21.0,FULFILLED
ORD001867,2026-02-21,MED012,DC003,70.0,70.0,FULFILLED
ORD001868,2026-02-21,MED012,DC005,170.0,170.0,FULFILLED
ORD001869,2026-02-21,MED012,DC008,161.0,161.0,FULFILLED
ORD001870,2026-02-21,MED013,DC001,30.0,30.0,FULFILLED
ORD001871,2026-02-21,MED013,DC002,39.0,39.0,FULFILLED
ORD001872,2026-02-21,MED013,DC004,44.0,44.0,FULFILLED
ORD001873,2026-02-21,MED013,DC005,31.0,31.0,FULFILLED
ORD001874,2026-02-21,MED013,DC007,49.0,49.0,FULFILLED
ORD001875,2026-02-21,MED014,DC001,47.0,47.0,FULFILLED
ORD001876,2026-02-21,MED014,DC003,60.0,60.0,FULFILLED
ORD001877,2026-02-21,MED014,DC004,21.0,21.0,FULFILLED
ORD001878,2026-02-21,MED014,DC005,48.0,48.0,FULFILLED
ORD001879,2026-02-21,MED014,DC006,51.0,51.0,FULFILLED
ORD001880,2026-02-21,MED014,DC007,28.0,28.0,FULFILLED
ORD001881,2026-02-21,MED015,DC001,156.0,156.0,FULFILLED
ORD001882,2026-02-21,MED015,DC003,88.0,88.0,FULFILLED
ORD001883,2026-02-21,MED015,DC006,64.0,64.0,FULFILLED
ORD001884,2026-02-21,MED015,DC007,110.0,110.0,FULFILLED
ORD001885,2026-02-21,MED015,DC008,96.0,96.0,FULFILLED
ORD001886,2026-02-21,MED016,DC002,57.0,57.0,FULFILLED
ORD001887,2026-02-21,MED016,DC003,45.0,45.0,FULFILLED
ORD001888,2026-02-21,MED016,DC005,101.0,101.0,FULFILLED
ORD001889,2026-02-21,MED016,DC007,83.0,83.0,FULFILLED
ORD001890,2026-02-21,MED016,DC008,11.0,11.0,FULFILLED
ORD001891,2026-02-21,MED017,DC001,28.0,28.0,FULFILLED
ORD001892,2026-02-21,MED017,DC005,27.0,27.0,FULFILLED
ORD001893,2026-02-21,MED017,DC006,25.0,25.0,FULFILLED
ORD001894,2026-02-21,MED017,DC008,31.0,31.0,FULFILLED
ORD001895,2026-02-21,MED018,DC001,51.0,51.0,FULFILLED
ORD001896,2026-02-21,MED018,DC004,63.0,63.0,FULFILLED
ORD001897,2026-02-21,MED018,DC005,61.0,61.0,FULFILLED
ORD001898,2026-02-21,MED018,DC008,59.0,59.0,FULFILLED
ORD001899,2026-02-21,MED019,DC002,77.0,77.0,FULFILLED
ORD001900,2026-02-21,MED019,DC003,63.0,63.0,FULFILLED
ORD001901,2026-02-21,MED019,DC004,52.0,52.0,FULFILLED
ORD001902,2026-02-21,MED019,DC005,44.0,44.0,FULFILLED
ORD001903,2026-02-21,MED019,DC006,86.0,86.0,FULFILLED
ORD001904,2026-02-21,MED019,DC007,30.0,30.0,FULFILLED
ORD001905,2026-02-21,MED019,DC008,85.0,85.0,FULFILLED
ORD001906,2026-02-21,MED020,DC001,37.0,37.0,FULFILLED
ORD001907,2026-02-21,MED020,DC002,24.0,24.0,FULFILLED
ORD001908,2026-02-21,MED020,DC003,36.0,36.0,FULFILLED
ORD001909,2026-02-21,MED020,DC004,11.0,11.0,FULFILLED
ORD001910,2026-02-21,MED020,DC005,32.0,32.0,FULFILLED
ORD001911,2026-02-21,MED020,DC006,49.0,49.0,FULFILLED
ORD001912,2026-02-21,MED020,DC007,33.0,33.0,FULFILLED
ORD001913,2026-02-21,MED020,DC008,36.0,36.0,FULFILLED
ORD001914,2026-02-21,MED021,DC001,224.0,224.0,FULFILLED
ORD001915,2026-02-21,MED021,DC002,93.0,93.0,FULFILLED
ORD001916,2026-02-21,MED021,DC004,184.0,184.0,FULFILLED
ORD001917,2026-02-21,MED021,DC005,220.0,220.0,FULFILLED
ORD001918,2026-02-21,MED021,DC006,133.0,133.0,FULFILLED
ORD001919,2026-02-21,MED021,DC007,182.0,182.0,FULFILLED
ORD001920,2026-02-21,MED022,DC002,34.0,34.0,FULFILLED
ORD001921,2026-02-21,MED022,DC003,41.0,41.0,FULFILLED
ORD001922,2026-02-21,MED022,DC005,38.0,38.0,FULFILLED
ORD001923,2026-02-21,MED022,DC006,28.0,28.0,FULFILLED
ORD001924,2026-02-21,MED023,DC001,90.0,90.0,FULFILLED
ORD001925,2026-02-21,MED023,DC003,141.0,141.0,FULFILLED
ORD001926,2026-02-21,MED023,DC004,124.0,124.0,FULFILLED
ORD001927,2026-02-21,MED023,DC005,110.0,0.0,PENDING
ORD001928,2026-02-21,MED023,DC006,81.0,81.0,FULFILLED
ORD001929,2026-02-21,MED023,DC007,98.0,98.0,FULFILLED
ORD001930,2026-02-21,MED024,DC003,47.0,47.0,FULFILLED
ORD001931,2026-02-21,MED024,DC004,24.0,24.0,FULFILLED
ORD001932,2026-02-21,MED024,DC005,38.0,38.0,FULFILLED
ORD001933,2026-02-21,MED024,DC006,33.0,33.0,FULFILLED
ORD001934,2026-02-21,MED024,DC007,64.0,64.0,FULFILLED
ORD001935,2026-02-21,MED025,DC002,103.0,103.0,FULFILLED
ORD001936,2026-02-21,MED025,DC006,101.0,101.0,FULFILLED
ORD001937,2026-02-21,MED025,DC007,81.0,81.0,FULFILLED
ORD001938,2026-02-21,MED025,DC008,125.0,125.0,FULFILLED
ORD001939,2026-02-21,MED026,DC001,116.0,116.0,FULFILLED
ORD001940,2026-02-21,MED026,DC003,109.0,109.0,FULFILLED
ORD001941,2026-02-21,MED026,DC005,106.0,106.0,FULFILLED
ORD001942,2026-02-21,MED026,DC007,85.0,85.0,FULFILLED
ORD001943,2026-02-21,MED026,DC008,102.0,102.0,FULFILLED
ORD001944,2026-02-21,MED027,DC002,86.0,86.0,FULFILLED
ORD001945,2026-02-21,MED027,DC004,67.0,67.0,FULFILLED
ORD001946,2026-02-21,MED027,DC006,55.0,55.0,FULFILLED
ORD001947,2026-02-21,MED027,DC007,73.0,73.0,FULFILLED
ORD001948,2026-02-21,MED028,DC002,31.0,31.0,FULFILLED
ORD001949,2026-02-21,MED028,DC003,37.0,37.0,FULFILLED
ORD001950,2026-02-21,MED028,DC004,36.0,36.0,FULFILLED
ORD001951,2026-02-21,MED028,DC006,26.0,26.0,FULFILLED
ORD001952,2026-02-21,MED028,DC008,28.0,28.0,FULFILLED
ORD001953,2026-02-21,MED029,DC002,48.0,48.0,FULFILLED
ORD001954,2026-02-21,MED029,DC003,56.0,56.0,FULFILLED
ORD001955,2026-02-21,MED029,DC007,47.0,47.0,FULFILLED
ORD001956,2026-02-21,MED029,DC008,43.0,43.0,FULFILLED
ORD001957,2026-02-21,MED030,DC001,37.0,37.0,FULFILLED
ORD001958,2026-02-21,MED030,DC004,39.0,39.0,FULFILLED
ORD001959,2026-02-21,MED030,DC007,39.0,39.0,FULFILLED
ORD001960,2026-02-21,MED030,DC008,56.0,56.0,FULFILLED
ORD001961,2026-02-21,MED031,DC003,44.0,44.0,FULFILLED
ORD001962,2026-02-21,MED031,DC004,26.0,26.0,FULFILLED
ORD001963,2026-02-21,MED031,DC005,27.0,27.0,FULFILLED
ORD001964,2026-02-21,MED031,DC007,37.0,37.0,FULFILLED
ORD001965,2026-02-21,MED032,DC003,39.0,39.0,FULFILLED
ORD001966,2026-02-21,MED032,DC004,35.0,35.0,FULFILLED
ORD001967,2026-02-21,MED032,DC005,75.0,75.0,FULFILLED
ORD001968,2026-02-21,MED032,DC006,35.0,35.0,FULFILLED
ORD001969,2026-02-21,MED032,DC007,55.0,55.0,FULFILLED
ORD001970,2026-02-21,MED032,DC008,53.0,53.0,FULFILLED
ORD001971,2026-02-21,MED033,DC002,59.0,59.0,FULFILLED
ORD001972,2026-02-21,MED033,DC005,49.0,49.0,FULFILLED
ORD001973,2026-02-21,MED033,DC006,59.0,59.0,FULFILLED
ORD001974,2026-02-21,MED033,DC008,27.0,27.0,FULFILLED
ORD001975,2026-02-21,MED034,DC001,104.0,104.0,FULFILLED
ORD001976,2026-02-21,MED034,DC002,143.0,143.0,FULFILLED
ORD001977,2026-02-21,MED034,DC003,146.0,146.0,FULFILLED
ORD001978,2026-02-21,MED034,DC004,97.0,97.0,FULFILLED
ORD001979,2026-02-21,MED034,DC006,87.0,87.0,FULFILLED
ORD001980,2026-02-21,MED034,DC008,72.0,72.0,FULFILLED
ORD001981,2026-02-21,MED035,DC005,78.0,78.0,FULFILLED
ORD001982,2026-02-21,MED035,DC006,83.0,83.0,FULFILLED
ORD001983,2026-02-21,MED035,DC007,85.0,85.0,FULFILLED
ORD001984,2026-02-21,MED035,DC008,37.0,37.0,FULFILLED
ORD001985,2026-02-21,MED036,DC002,17.0,17.0,FULFILLED
ORD001986,2026-02-21,MED036,DC003,112.0,112.0,FULFILLED
ORD001987,2026-02-21,MED036,DC004,21.0,21.0,FULFILLED
ORD001988,2026-02-21,MED036,DC007,41.0,41.0,FULFILLED
ORD001989,2026-02-21,MED036,DC008,35.0,35.0,FULFILLED
ORD001990,2026-02-21,MED037,DC001,104.0,104.0,FULFILLED
ORD001991,2026-02-21,MED037,DC003,131.0,131.0,FULFILLED
ORD001992,2026-02-21,MED037,DC004,174.0,174.0,FULFILLED
ORD001993,2026-02-21,MED037,DC005,96.0,96.0,FULFILLED
ORD001994,2026-02-21,MED037,DC006,113.0,113.0,FULFILLED
ORD001995,2026-02-21,MED037,DC008,105.0,105.0,FULFILLED
ORD001996,2026-02-21,MED038,DC001,120.0,120.0,FULFILLED
ORD001997,2026-02-21,MED038,DC002,138.0,138.0,FULFILLED
ORD001998,2026-02-21,MED038,DC003,151.0,151.0,FULFILLED
ORD001999,2026-02-21,MED038,DC004,141.0,141.0,FULFILLED
ORD002000,2026-02-21,MED038,DC006,134.0,134.0,FULFILLED
ORD002001,2026-02-21,MED038,DC008,182.0,182.0,FULFILLED
ORD002002,2026-02-21,MED039,DC002,21.0,21.0,FULFILLED
ORD002003,2026-02-21,MED039,DC003,18.0,18.0,FULFILLED
ORD002004,2026-02-21,MED039,DC004,19.0,19.0,FULFILLED
ORD002005,2026-02-21,MED039,DC008,32.0,32.0,FULFILLED
ORD002006,2026-02-21,MED040,DC001,4.0,4.0,FULFILLED
ORD002007,2026-02-21,MED040,DC002,32.0,32.0,FULFILLED
ORD002008,2026-02-21,MED040,DC004,19.0,19.0,FULFILLED
ORD002009,2026-02-21,MED040,DC005,37.0,37.0,FULFILLED
ORD002010,2026-02-21,MED040,DC007,49.0,49.0,FULFILLED
ORD002011,2026-02-21,MED040,DC008,48.0,48.0,FULFILLED
ORD002012,2026-02-22,MED001,DC001,8.0,8.0,FULFILLED
ORD002013,2026-02-22,MED001,DC002,12.0,12.0,FULFILLED
ORD002014,2026-02-22,MED001,DC005,7.0,7.0,FULFILLED
ORD002015,2026-02-22,MED001,DC006,24.0,24.0,FULFILLED
ORD002016,2026-02-22,MED001,DC007,13.0,13.0,FULFILLED
ORD002017,2026-02-22,MED001,DC008,30.0,30.0,FULFILLED
ORD002018,2026-02-22,MED002,DC002,32.0,32.0,FULFILLED
ORD002019,2026-02-22,MED002,DC004,9.0,9.0,FULFILLED
ORD002020,2026-02-22,MED002,DC005,33.0,33.0,FULFILLED
ORD002021,2026-02-22,MED002,DC006,29.0,29.0,FULFILLED
ORD002022,2026-02-22,MED002,DC008,47.0,47.0,FULFILLED
ORD002023,2026-02-22,MED003,DC001,41.0,41.0,FULFILLED
ORD002024,2026-02-22,MED003,DC002,95.0,95.0,FULFILLED
ORD002025,2026-02-22,MED003,DC003,62.0,62.0,FULFILLED
ORD002026,2026-02-22,MED003,DC004,79.0,79.0,FULFILLED
ORD002027,2026-02-22,MED003,DC005,72.0,72.0,FULFILLED
ORD002028,2026-02-22,MED003,DC007,53.0,53.0,FULFILLED
ORD002029,2026-02-22,MED003,DC008,82.0,82.0,FULFILLED
ORD002030,2026-02-22,MED004,DC001,92.0,92.0,FULFILLED
ORD002031,2026-02-22,MED004,DC002,108.0,108.0,FULFILLED
ORD002032,2026-02-22,MED004,DC003,125.0,125.0,FULFILLED
ORD002033,2026-02-22,MED004,DC004,96.0,96.0,FULFILLED
ORD002034,2026-02-22,MED004,DC005,131.0,131.0,FULFILLED
ORD002035,2026-02-22,MED004,DC006,128.0,128.0,FULFILLED
ORD002036,2026-02-22,MED004,DC007,132.0,132.0,FULFILLED
ORD002037,2026-02-22,MED004,DC008,128.0,128.0,FULFILLED
ORD002038,2026-02-22,MED005,DC001,38.0,38.0,FULFILLED
ORD002039,2026-02-22,MED005,DC002,87.0,87.0,FULFILLED
ORD002040,2026-02-22,MED005,DC003,85.0,85.0,FULFILLED
ORD002041,2026-02-22,MED005,DC005,75.0,75.0,FULFILLED
ORD002042,2026-02-22,MED005,DC006,94.0,94.0,FULFILLED
ORD002043,2026-02-22,MED005,DC007,61.0,61.0,FULFILLED
ORD002044,2026-02-22,MED006,DC001,20.0,20.0,FULFILLED
ORD002045,2026-02-22,MED006,DC002,41.0,41.0,FULFILLED
ORD002046,2026-02-22,MED006,DC003,25.0,25.0,FULFILLED
ORD002047,2026-02-22,MED006,DC005,32.0,32.0,FULFILLED
ORD002048,2026-02-22,MED006,DC007,22.0,22.0,FULFILLED
ORD002049,2026-02-22,MED006,DC008,39.0,39.0,FULFILLED
ORD002050,2026-02-22,MED007,DC001,74.0,74.0,FULFILLED
ORD002051,2026-02-22,MED007,DC002,81.0,81.0,FULFILLED
ORD002052,2026-02-22,MED007,DC003,80.0,80.0,FULFILLED
ORD002053,2026-02-22,MED007,DC004,52.0,52.0,FULFILLED
ORD002054,2026-02-22,MED007,DC005,41.0,41.0,FULFILLED
ORD002055,2026-02-22,MED007,DC007,63.0,63.0,FULFILLED
ORD002056,2026-02-22,MED007,DC008,91.0,91.0,FULFILLED
ORD002057,2026-02-22,MED008,DC002,105.0,105.0,FULFILLED
ORD002058,2026-02-22,MED008,DC003,97.0,97.0,FULFILLED
ORD002059,2026-02-22,MED008,DC004,84.0,84.0,FULFILLED
ORD002060,2026-02-22,MED008,DC005,119.0,119.0,FULFILLED
ORD002061,2026-02-22,MED008,DC006,108.0,108.0,FULFILLED
ORD002062,2026-02-22,MED008,DC007,129.0,129.0,FULFILLED
ORD002063,2026-02-22,MED008,DC008,114.0,114.0,FULFILLED
ORD002064,2026-02-22,MED009,DC001,164.0,164.0,FULFILLED
ORD002065,2026-02-22,MED009,DC002,131.0,131.0,FULFILLED
ORD002066,2026-02-22,MED009,DC005,129.0,129.0,FULFILLED
ORD002067,2026-02-22,MED009,DC006,92.0,92.0,FULFILLED
ORD002068,2026-02-22,MED009,DC007,169.0,169.0,FULFILLED
ORD002069,2026-02-22,MED009,DC008,158.0,158.0,FULFILLED
ORD002070,2026-02-22,MED010,DC001,78.0,78.0,FULFILLED
ORD002071,2026-02-22,MED010,DC002,124.0,124.0,FULFILLED
ORD002072,2026-02-22,MED010,DC003,39.0,39.0,FULFILLED
ORD002073,2026-02-22,MED010,DC004,160.0,160.0,FULFILLED
ORD002074,2026-02-22,MED010,DC005,124.0,124.0,FULFILLED
ORD002075,2026-02-22,MED010,DC006,58.0,58.0,FULFILLED
ORD002076,2026-02-22,MED010,DC007,131.0,131.0,FULFILLED
ORD002077,2026-02-22,MED010,DC008,41.0,41.0,FULFILLED
ORD002078,2026-02-22,MED011,DC001,40.0,40.0,FULFILLED
ORD002079,2026-02-22,MED011,DC002,29.0,29.0,FULFILLED
ORD002080,2026-02-22,MED011,DC003,44.0,44.0,FULFILLED
ORD002081,2026-02-22,MED011,DC006,44.0,44.0,FULFILLED
ORD002082,2026-02-22,MED011,DC008,36.0,36.0,FULFILLED
ORD002083,2026-02-22,MED012,DC001,5.0,5.0,FULFILLED
ORD002084,2026-02-22,MED012,DC002,118.0,118.0,FULFILLED
