date,sku_id,dc_id,opening_inventory,incoming_inventory,outgoing_inventory,closing_inventory,reserved_inventory,available_inventory
2026-03-15,MED030,DC005,426.01000000000056,0.0,48.03,377.9800000000006,26.0,351.9800000000006
2026-03-15,MED030,DC006,1094.0699999999997,0.0,44.27,1049.7999999999995,79.0,970.7999999999996
2026-03-15,MED030,DC007,520.3999999999996,0.0,8.66,511.7399999999996,49.0,462.7399999999996
2026-03-15,MED030,DC008,341.26000000000005,0.0,4.99,336.27000000000004,46.0,290.27000000000004
2026-03-15,MED031,DC001,271.7899999999999,0.0,17.18,254.6099999999999,38.0,216.6099999999999
2026-03-15,MED031,DC002,272.3299999999999,0.0,41.66,230.66999999999996,18.0,212.66999999999996
2026-03-15,MED031,DC003,705.8299999999996,0.0,22.79,683.0399999999996,61.0,622.0399999999996
2026-03-15,MED031,DC004,1026.7699999999995,0.0,15.73,1011.0399999999996,121.0,890.0399999999995
2026-03-15,MED031,DC005,666.0800000000002,0.0,23.96,642.1200000000001,82.0,560.1200000000001
2026-03-15,MED031,DC006,183.6,346.0,25.89,157.70999999999998,19.0,138.70999999999998
2026-03-15,MED031,DC007,419.07000000000016,0.0,30.97,388.10000000000014,48.0,340.10000000000014
2026-03-15,MED031,DC008,736.9600000000002,0.0,30.79,706.1700000000002,54.0,652.1700000000002
2026-03-15,MED032,DC001,220.4800000000004,413.0,24.06,196.4200000000004,11.0,185.4200000000004
2026-03-15,MED032,DC002,219.3400000000001,413.0,41.55,177.79000000000008,19.0,158.79000000000008
2026-03-15,MED032,DC003,203.75000000000028,413.0,26.24,177.51000000000028,21.0,156.51000000000028
2026-03-15,MED032,DC004,249.98000000000013,413.0,31.82,218.1600000000001,23.0,195.1600000000001
2026-03-15,MED032,DC005,703.4300000000003,0.0,41.56,661.8700000000003,90.0,571.8700000000003
2026-03-15,MED032,DC006,1140.41,0.0,26.21,1114.2,137.0,977.2
2026-03-15,MED032,DC007,1260.3,0.0,27.05,1233.25,75.0,1158.25
2026-03-15,MED032,DC008,1033.26,0.0,40.46,992.8,109.0,883.8
2026-03-15,MED033,DC001,1277.1999999999996,0.0,25.72,1251.4799999999996,103.0,1148.4799999999996
2026-03-15,MED033,DC002,544.6799999999996,0.0,31.36,513.3199999999996,43.0,470.3199999999996
2026-03-15,MED033,DC003,1454.3900000000003,0.0,42.57,1411.8200000000004,88.0,1323.8200000000004
2026-03-15,MED033,DC004,193.94000000000003,442.0,60.44,133.50000000000003,7.0,126.50000000000004
2026-03-15,MED033,DC005,890.2799999999994,0.0,43.16,847.1199999999994,89.0,758.1199999999994
2026-03-15,MED033,DC006,503.65000000000026,442.0,41.58,462.0700000000003,55.0,407.0700000000003
2026-03-15,MED033,DC007,623.3700000000001,0.0,42.27,581.1000000000001,49.0,532.1000000000001
2026-03-15,MED033,DC008,722.8100000000003,0.0,23.15,699.6600000000003,85.0,614.6600000000003
2026-03-15,MED034,DC001,778.4700000000008,0.0,97.43,681.0400000000009,79.0,602.0400000000009
2026-03-15,MED034,DC002,738.97,0.0,95.62,643.35,70.0,573.35
2026-03-15,MED034,DC003,962.7499999999998,0.0,99.99,862.7599999999998,63.0,799.7599999999998
2026-03-15,MED034,DC004,334.5100000000003,0.0,84.99,1285.5200000000002,103.0,1182.5200000000002
2026-03-15,MED034,DC005,1031.0499999999995,1036.0,88.27,942.7799999999996,62.0,880.7799999999997
2026-03-15,MED034,DC006,540.6299999999998,1036.0,79.67,460.95999999999975,36.0,424.95999999999975
2026-03-15,MED034,DC007,1024.7000000000005,0.0,84.27,940.4300000000004,71.0,869.4300000000005
2026-03-15,MED034,DC008,1122.0699999999997,0.0,68.28,1053.7899999999995,129.0,924.7899999999996
2026-03-15,MED035,DC001,452.2199999999999,0.0,26.07,426.1499999999999,28.0,398.1499999999999
2026-03-15,MED035,DC002,358.1999999999998,0.0,55.56,302.6399999999998,40.0,262.6399999999998
2026-03-15,MED035,DC003,444.8099999999996,0.0,37.08,407.7299999999996,31.0,376.7299999999996
2026-03-15,MED035,DC004,85.82999999999987,0.0,31.22,520.6099999999999,64.0,456.6099999999999
2026-03-15,MED035,DC005,464.4700000000002,466.0,64.27,400.2000000000002,55.0,345.2000000000002
2026-03-15,MED035,DC006,1551.2399999999996,0.0,8.12,1543.1199999999997,207.0,1336.1199999999997
2026-03-15,MED035,DC007,255.04999999999995,466.0,12.46,242.58999999999992,21.0,221.58999999999992
2026-03-15,MED035,DC008,578.9000000000002,0.0,61.11,517.7900000000002,44.0,473.7900000000002
2026-03-15,MED036,DC001,680.57,0.0,52.15,628.4200000000001,86.0,542.4200000000001
2026-03-15,MED036,DC002,939.74,0.0,44.08,895.6600000000001,80.0,815.6600000000001
2026-03-15,MED036,DC003,601.6300000000006,0.0,17.33,584.3000000000005,35.0,549.3000000000005
2026-03-15,MED036,DC004,744.34,0.0,63.38,680.96,92.0,588.96
2026-03-15,MED036,DC005,406.6199999999998,756.0,66.09,340.52999999999975,43.0,297.52999999999975
2026-03-15,MED036,DC006,745.77,756.0,20.25,725.52,39.0,686.52
2026-03-15,MED036,DC007,525.7999999999998,756.0,46.94,478.85999999999984,51.0,427.85999999999984
2026-03-15,MED036,DC008,876.9400000000004,0.0,41.48,835.4600000000004,52.0,783.4600000000004
2026-03-15,MED037,DC001,898.8200000000002,1365.0,134.6,764.2200000000001,59.0,705.2200000000001
2026-03-15,MED037,DC002,308.64,0.0,89.56,1584.08,235.0,1349.08
2026-03-15,MED037,DC003,447.0299999999997,1365.0,167.22,279.8099999999997,25.0,254.8099999999997
2026-03-15,MED037,DC004,1054.6599999999996,1365.0,139.83,914.8299999999996,66.0,848.8299999999996
2026-03-15,MED037,DC005,523.7499999999998,1365.0,97.94,425.8099999999998,37.0,388.8099999999998
2026-03-15,MED037,DC006,1219.9300000000003,1365.0,102.74,1117.1900000000005,143.0,974.1900000000004
2026-03-15,MED037,DC007,1130.3000000000002,0.0,105.36,1024.9400000000005,103.0,921.9400000000004
2026-03-15,MED037,DC008,929.9100000000002,1365.0,84.34,845.5700000000002,91.0,754.5700000000002
2026-03-15,MED038,DC001,387.04999999999984,0.0,100.86,1712.1899999999998,149.0,1563.1899999999998
2026-03-15,MED038,DC002,479.3499999999999,1426.0,106.3,373.04999999999984,44.0,329.04999999999984
2026-03-15,MED038,DC003,1419.6100000000004,0.0,165.39,1254.2200000000005,179.0,1075.2200000000005
2026-03-15,MED038,DC004,1032.52,1426.0,144.49,888.03,78.0,810.03
2026-03-15,MED038,DC005,1661.15,0.0,144.11,1517.04,215.0,1302.04
2026-03-15,MED038,DC006,750.5099999999996,1426.0,126.39,624.1199999999997,74.0,550.1199999999997
2026-03-15,MED038,DC007,1085.5000000000005,0.0,79.71,1005.7900000000004,131.0,874.7900000000004
2026-03-15,MED038,DC008,927.3799999999998,1426.0,113.48,813.8999999999997,84.0,729.8999999999997
2026-03-15,MED039,DC001,485.4499999999997,0.0,28.79,456.6599999999997,39.0,417.6599999999997
2026-03-15,MED039,DC002,580.58,0.0,12.0,568.58,75.0,493.58
2026-03-15,MED039,DC003,1333.3600000000006,0.0,26.27,1307.0900000000006,70.0,1237.0900000000006
2026-03-15,MED039,DC004,201.32000000000005,314.0,38.97,162.35000000000005,21.0,141.35000000000005
2026-03-15,MED039,DC005,1350.62,0.0,29.47,1321.15,178.0,1143.15
2026-03-15,MED039,DC006,1099.89,0.0,32.13,1067.7599999999998,55.0,1012.7599999999998
2026-03-15,MED039,DC007,1947.84,0.0,23.12,1924.72,192.0,1732.7199999999998
2026-03-15,MED039,DC008,1675.0899999999997,0.0,28.77,1646.3199999999997,131.0,1515.3199999999997
2026-03-15,MED040,DC001,372.07000000000016,0.0,10.24,361.83000000000015,19.0,342.8300000000001
2026-03-15,MED040,DC002,1121.5400000000002,0.0,40.09,1081.4500000000005,126.0,955.4500000000004
2026-03-15,MED040,DC003,410.8199999999998,0.0,37.3,373.5199999999998,32.0,341.5199999999998
2026-03-15,MED040,DC004,655.3399999999997,0.0,30.12,625.2199999999997,71.0,554.2199999999997
2026-03-15,MED040,DC005,619.5500000000001,0.0,56.3,563.2500000000001,40.0,523.2500000000001
2026-03-15,MED040,DC006,512.01,0.0,13.78,498.23,62.0,436.23
2026-03-15,MED040,DC007,949.3299999999996,0.0,20.71,928.6199999999995,116.0,812.6199999999997
2026-03-15,MED040,DC008,500.4499999999997,0.0,26.28,474.1699999999997,64.0,410.1699999999997
2026-03-16,MED001,DC001,564.1100000000004,0.0,17.33,546.7800000000003,54.0,492.7800000000003
2026-03-16,MED001,DC002,1916.7400000000007,0.0,24.36,1892.3800000000008,184.0,1708.3800000000008
2026-03-16,MED001,DC003,1587.5099999999995,0.0,13.48,1574.0299999999995,225.0,1349.0299999999995
2026-03-16,MED001,DC004,1672.13,0.0,28.94,1643.1899999999998,173.0,1470.1899999999998
2026-03-16,MED001,DC005,1429.66,0.0,23.35,1406.3100000000002,149.0,1257.3100000000002
2026-03-16,MED001,DC006,415.05,0.0,20.18,394.87,37.0,357.87
2026-03-16,MED001,DC007,345.25999999999993,0.0,18.42,326.8399999999999,42.0,284.8399999999999
2026-03-16,MED001,DC008,997.3599999999996,0.0,21.78,975.5799999999996,112.0,863.5799999999997
2026-03-16,MED002,DC001,243.46999999999989,0.0,31.51,211.9599999999999,14.0,197.9599999999999
2026-03-16,MED002,DC002,171.26999999999984,0.0,30.84,140.42999999999984,9.0,131.42999999999984
2026-03-16,MED002,DC003,1629.270000000001,0.0,24.79,1604.480000000001,157.0,1447.480000000001
2026-03-16,MED002,DC004,197.66,0.0,24.12,173.53999999999996,17.0,156.53999999999996
2026-03-16,MED002,DC005,1569.020000000001,0.0,31.36,1537.6600000000008,102.0,1435.6600000000008
2026-03-16,MED002,DC006,1059.6,0.0,24.71,1034.89,87.0,947.89
2026-03-16,MED002,DC007,1293.88,0.0,28.48,1265.4,102.0,1163.4
2026-03-16,MED002,DC008,730.4900000000005,0.0,28.79,701.7000000000005,51.0,650.7000000000005
2026-03-16,MED003,DC001,259.2299999999999,699.0,92.93,166.2999999999999,15.0,151.2999999999999
2026-03-16,MED003,DC002,278.92,699.0,100.57,178.35000000000002,18.0,160.35000000000002
2026-03-16,MED003,DC003,779.0500000000005,0.0,70.92,708.1300000000006,97.0,611.1300000000006
2026-03-16,MED003,DC004,654.2899999999997,0.0,61.86,592.4299999999997,77.0,515.4299999999997
2026-03-16,MED003,DC005,498.4300000000002,699.0,80.64,417.7900000000002,50.0,367.7900000000002
2026-03-16,MED003,DC006,265.3399999999998,0.0,113.75,850.5899999999998,85.0,765.5899999999998
2026-03-16,MED003,DC007,199.1699999999999,0.0,116.83,781.3399999999998,108.0,673.3399999999998
2026-03-16,MED003,DC008,702.4200000000002,0.0,114.16,588.2600000000002,70.0,518.2600000000002
2026-03-16,MED004,DC001,950.9700000000004,1309.0,162.89,788.0800000000004,90.0,698.0800000000004
2026-03-16,MED004,DC002,543.64,1309.0,142.08,401.56,36.0,365.56
2026-03-16,MED004,DC003,675.9399999999999,1309.0,134.74,541.1999999999999,66.0,475.19999999999993
2026-03-16,MED004,DC004,830.5299999999999,1309.0,157.38,673.1499999999999,66.0,607.1499999999999
2026-03-16,MED004,DC005,1592.4500000000005,0.0,162.83,1429.6200000000006,130.0,1299.6200000000006
2026-03-16,MED004,DC006,701.1199999999999,1309.0,182.45,518.6699999999998,59.0,459.6699999999999
2026-03-16,MED004,DC007,660.62,1309.0,176.78,483.84,61.0,422.84
2026-03-16,MED004,DC008,1377.87,0.0,168.4,1209.4699999999998,151.0,1058.4699999999998
2026-03-16,MED005,DC001,595.2299999999999,0.0,34.77,560.4599999999999,63.0,497.4599999999999
2026-03-16,MED005,DC002,534.9400000000003,0.0,33.16,501.7800000000003,54.0,447.7800000000003
2026-03-16,MED005,DC003,249.26000000000013,494.0,60.8,188.46000000000012,11.0,177.46000000000015
2026-03-16,MED005,DC004,683.9600000000008,0.0,70.87,613.0900000000008,51.0,562.0900000000008
2026-03-16,MED005,DC005,93.53,0.0,77.53,510.0,75.0,435.0
2026-03-16,MED005,DC006,272.2600000000002,494.0,31.48,240.78000000000023,24.0,216.78000000000023
2026-03-16,MED005,DC007,470.35999999999984,0.0,69.82,400.5399999999999,40.0,360.5399999999999
2026-03-16,MED005,DC008,626.68,0.0,64.7,561.9799999999999,49.0,512.9799999999999
2026-03-16,MED006,DC001,873.1899999999997,0.0,22.87,850.3199999999997,67.0,783.3199999999997
2026-03-16,MED006,DC002,1522.5700000000006,0.0,25.6,1496.9700000000007,216.0,1280.9700000000007
2026-03-16,MED006,DC003,751.2999999999998,0.0,39.66,711.6399999999999,84.0,627.6399999999999
2026-03-16,MED006,DC004,231.88000000000005,258.0,30.85,201.0300000000001,23.0,178.03000000000006
2026-03-16,MED006,DC005,69.63000000000005,0.0,48.26,279.37000000000006,36.0,243.3700000000001
2026-03-16,MED006,DC006,2018.8900000000003,0.0,37.88,1981.01,104.0,1877.01
2026-03-16,MED006,DC007,2044.02,0.0,28.45,2015.57,265.0,1750.57
2026-03-16,MED006,DC008,53.58000000000003,0.0,32.99,278.59000000000003,23.0,255.59000000000003
2026-03-16,MED007,DC001,299.8599999999999,625.0,80.21,219.64999999999992,17.0,202.64999999999992
2026-03-16,MED007,DC002,593.7599999999999,0.0,68.33,525.4299999999998,63.0,462.42999999999984
2026-03-16,MED007,DC003,301.40999999999985,625.0,65.57,235.83999999999983,35.0,200.83999999999983
2026-03-16,MED007,DC004,651.5200000000002,0.0,89.77,561.7500000000002,43.0,518.7500000000002
2026-03-16,MED007,DC005,719.3000000000002,0.0,91.93,627.3700000000001,64.0,563.3700000000001
2026-03-16,MED007,DC006,707.6999999999999,625.0,88.31,619.3899999999999,42.0,577.3899999999999
2026-03-16,MED007,DC007,394.0799999999998,625.0,101.98,292.0999999999998,41.0,251.0999999999998
2026-03-16,MED007,DC008,658.7499999999995,0.0,71.13,587.6199999999995,86.0,501.6199999999996
2026-03-16,MED008,DC001,631.4200000000005,1205.0,197.16,434.26000000000056,35.0,399.26000000000056
2026-03-16,MED008,DC002,1068.8700000000003,0.0,163.03,905.8400000000004,77.0,828.8400000000004
2026-03-16,MED008,DC003,1164.7299999999998,0.0,161.55,1003.1799999999998,83.0,920.1799999999998
2026-03-16,MED008,DC004,1420.25,0.0,128.91,1291.34,91.0,1200.34
2026-03-16,MED008,DC005,1447.5100000000002,0.0,146.32,1301.1900000000005,108.0,1193.1900000000005
2026-03-16,MED008,DC006,538.37,1205.0,145.55,392.82,38.0,354.82
2026-03-16,MED008,DC007,633.1400000000001,1205.0,159.2,473.9400000000001,34.0,439.9400000000001
2026-03-16,MED008,DC008,1239.88,0.0,155.46,1084.42,140.0,944.42
2026-03-16,MED009,DC001,385.5799999999999,1366.0,172.32,213.25999999999996,22.0,191.25999999999996
2026-03-16,MED009,DC002,908.0100000000002,0.0,189.82,718.1900000000003,37.0,681.1900000000003
2026-03-16,MED009,DC003,1388.71,0.0,190.28,1198.43,131.0,1067.43
2026-03-16,MED009,DC004,1350.1500000000003,0.0,133.78,1216.3700000000003,119.0,1097.3700000000003
2026-03-16,MED009,DC005,926.6799999999998,1366.0,151.16,775.5199999999999,78.0,697.5199999999999
2026-03-16,MED009,DC006,935.59,1366.0,155.75,779.84,71.0,708.84
2026-03-16,MED009,DC007,816.7900000000002,1366.0,203.95,612.8400000000001,91.0,521.8400000000001
2026-03-16,MED009,DC008,1598.9999999999998,0.0,176.79,1422.2099999999998,127.0,1295.2099999999998
2026-03-16,MED010,DC001,236.3600000000001,0.0,82.78,702.5800000000002,104.0,598.5800000000002
2026-03-16,MED010,DC002,361.8899999999999,0.0,11.64,350.2499999999999,34.0,316.2499999999999
2026-03-16,MED010,DC003,642.5500000000001,0.0,100.29,542.2600000000001,76.0,466.2600000000001
2026-03-16,MED010,DC004,533.84,0.0,103.81,430.03,41.0,389.03
2026-03-16,MED010,DC005,418.4999999999999,549.0,10.28,408.2199999999999,27.0,381.2199999999999
2026-03-16,MED010,DC006,157.8599999999994,549.0,37.76,120.0999999999994,10.0,110.0999999999994
2026-03-16,MED010,DC007,565.4900000000005,0.0,77.3,488.19000000000045,73.0,415.19000000000045
2026-03-16,MED010,DC008,570.5800000000003,0.0,82.19,488.3900000000002,43.0,445.3900000000002
2026-03-16,MED011,DC001,274.2700000000001,520.0,46.18,228.09000000000012,32.0,196.09000000000012
2026-03-16,MED011,DC002,189.51000000000008,520.0,51.04,138.47000000000008,14.0,124.47000000000008
2026-03-16,MED011,DC003,2145.16,0.0,47.24,2097.92,291.0,1806.92
2026-03-16,MED011,DC004,1234.1200000000008,0.0,56.45,1177.6700000000008,173.0,1004.6700000000008
2026-03-16,MED011,DC005,352.90000000000015,520.0,70.59,282.3100000000002,35.0,247.31000000000017
2026-03-16,MED011,DC006,657.0899999999998,0.0,44.98,612.1099999999998,71.0,541.1099999999998
2026-03-16,MED011,DC007,116.34999999999988,0.0,68.04,568.31,82.0,486.31
2026-03-16,MED011,DC008,616.26,0.0,44.84,571.42,39.0,532.42
2026-03-16,MED012,DC001,1083.54,0.0,50.99,1032.55,133.0,899.55
2026-03-16,MED012,DC002,968.6400000000002,0.0,144.42,824.2200000000003,50.0,774.2200000000003
2026-03-16,MED012,DC003,993.8000000000004,0.0,150.21,843.5900000000005,79.0,764.5900000000005
2026-03-16,MED012,DC004,843.3900000000002,0.0,146.26,697.1300000000002,95.0,602.1300000000002
2026-03-16,MED012,DC005,484.8299999999999,890.0,49.22,435.6099999999999,58.0,377.6099999999999
2026-03-16,MED012,DC006,929.27,890.0,72.39,856.8800000000001,44.0,812.8800000000001
2026-03-16,MED012,DC007,1292.36,0.0,144.66,1147.6999999999998,164.0,983.6999999999998
2026-03-16,MED012,DC008,875.4800000000004,0.0,100.85,774.6300000000003,43.0,731.6300000000003
2026-03-16,MED013,DC001,228.0900000000001,361.0,36.71,191.38000000000005,19.0,172.38000000000005
2026-03-16,MED013,DC002,434.71000000000015,0.0,49.97,384.7400000000001,56.0,328.7400000000001
2026-03-16,MED013,DC003,223.3200000000001,0.0,39.82,183.5000000000001,25.0,158.5000000000001
2026-03-16,MED013,DC004,1072.6999999999996,0.0,61.54,1011.1599999999996,61.0,950.1599999999996
2026-03-16,MED013,DC005,1149.5500000000009,0.0,59.37,1090.180000000001,152.0,938.180000000001
2026-03-16,MED013,DC006,924.4199999999992,0.0,51.23,873.1899999999993,109.0,764.1899999999993
2026-03-16,MED013,DC007,331.7500000000003,0.0,57.78,273.97000000000025,31.0,242.97000000000023
2026-03-16,MED013,DC008,371.22,0.0,46.57,324.65000000000003,46.0,278.65000000000003
2026-03-16,MED014,DC001,720.2299999999993,0.0,68.39,651.8399999999993,82.0,569.8399999999993
2026-03-16,MED014,DC002,656.5400000000002,0.0,80.23,576.3100000000002,54.0,522.3100000000002
2026-03-16,MED014,DC003,195.7099999999997,437.0,59.75,135.9599999999997,14.0,121.9599999999997
2026-03-16,MED014,DC004,383.07,437.0,51.43,331.64,49.0,282.64
2026-03-16,MED014,DC005,169.60000000000036,0.0,27.34,579.2600000000003,73.0,506.26000000000033
2026-03-16,MED014,DC006,1148.76,0.0,54.29,1094.47,90.0,1004.47
2026-03-16,MED014,DC007,467.0999999999998,0.0,69.36,397.7399999999998,27.0,370.7399999999998
2026-03-16,MED014,DC008,343.7100000000001,437.0,71.39,272.32000000000016,27.0,245.32000000000016
2026-03-16,MED015,DC001,601.4600000000002,1245.0,192.12,409.34000000000015,52.0,357.34000000000015
2026-03-16,MED015,DC002,545.4600000000002,1245.0,168.69,376.77000000000015,27.0,349.7700000000001
2026-03-16,MED015,DC003,873.99,0.0,136.52,737.47,97.0,640.47
2026-03-16,MED015,DC004,573.2900000000005,1245.0,146.22,427.0700000000005,54.0,373.0700000000005
2026-03-16,MED015,DC005,1152.9900000000002,1245.0,150.49,1002.5000000000002,79.0,923.5000000000002
2026-03-16,MED015,DC006,1101.8900000000003,1245.0,150.3,951.5900000000004,118.0,833.5900000000004
2026-03-16,MED015,DC007,974.5599999999998,0.0,171.18,803.3799999999999,82.0,721.3799999999999
2026-03-16,MED015,DC008,655.05,1245.0,201.81,453.24,55.0,398.24
2026-03-16,MED016,DC001,1093.3600000000006,0.0,54.43,1038.9300000000003,97.0,941.9300000000004
2026-03-16,MED016,DC002,1018.0100000000008,0.0,43.62,974.3900000000008,84.0,890.3900000000008
2026-03-16,MED016,DC003,597.8000000000002,0.0,42.28,555.5200000000002,48.0,507.5200000000002
2026-03-16,MED016,DC004,371.4899999999998,454.0,54.45,317.0399999999998,38.0,279.0399999999998
2026-03-16,MED016,DC005,131.4199999999999,454.0,36.68,94.7399999999999,14.0,80.7399999999999
2026-03-16,MED016,DC006,920.9300000000004,0.0,54.32,866.6100000000002,110.0,756.6100000000002
2026-03-16,MED016,DC007,439.9300000000002,0.0,64.82,375.1100000000002,54.0,321.1100000000002
2026-03-16,MED016,DC008,635.75,0.0,57.16,578.59,50.0,528.59
2026-03-16,MED017,DC001,372.7999999999996,0.0,34.17,338.62999999999954,34.0,304.62999999999954
2026-03-16,MED017,DC002,847.1799999999996,0.0,34.01,813.1699999999996,114.0,699.1699999999996
2026-03-16,MED017,DC003,1341.74,0.0,19.21,1322.53,120.0,1202.53
2026-03-16,MED017,DC004,999.5399999999996,0.0,35.38,964.1599999999996,88.0,876.1599999999997
2026-03-16,MED017,DC005,740.95,0.0,26.6,714.35,46.0,668.35
2026-03-16,MED017,DC006,1894.19,0.0,23.75,1870.44,274.0,1596.4399999999998
2026-03-16,MED017,DC007,998.7900000000008,0.0,23.69,975.1000000000008,141.0,834.1000000000007
2026-03-16,MED017,DC008,1443.4799999999998,0.0,34.01,1409.4699999999998,77.0,1332.4699999999998
2026-03-16,MED018,DC001,129.5399999999999,0.0,50.79,507.75,46.0,461.75
2026-03-16,MED018,DC002,1131.89,0.0,25.75,1106.14,58.0,1048.14
2026-03-16,MED018,DC003,1044.28,0.0,62.82,981.46,80.0,901.46
2026-03-16,MED018,DC004,514.4199999999995,0.0,29.91,484.5099999999995,51.0,433.5099999999995
2026-03-16,MED018,DC005,449.5899999999997,429.0,57.01,392.5799999999997,51.0,341.5799999999997
2026-03-16,MED018,DC006,395.9599999999998,429.0,58.71,337.24999999999983,24.0,313.24999999999983
2026-03-16,MED018,DC007,748.9099999999999,0.0,69.81,679.0999999999999,63.0,616.0999999999999
2026-03-16,MED018,DC008,390.3999999999993,0.0,85.19,305.2099999999993,27.0,278.2099999999993
